time,open,high,low,close,tick_volume,spread,real_volume
2025-12-14 05:00:00,90209.22,90244.71,90050.89,90205.73,1119,1800,0
2025-12-14 06:00:00,90205.2,90262.89,90107.57,90161.57,1196,1800,0
2025-12-14 07:00:00,90162.59,90285.17,90087.81,90265.57,746,1800,0
2025-12-14 08:00:00,90258.74,90304.26,90119.0,90130.42,1221,1800,0
2025-12-14 09:00:00,90130.32,90169.17,90015.4,90037.66,1191,1800,0
2025-12-14 10:00:00,90037.54,90135.64,89792.59,89861.08,2131,1800,0
2025-12-14 11:00:00,89859.52,89875.03,88586.29,89367.79,6822,1800,0
2025-12-14 12:00:00,89361.92,89682.67,89115.68,89430.63,3679,1800,0
2025-12-14 13:00:00,89427.19,89511.97,89085.29,89488.85,3053,1800,0
2025-12-14 14:00:00,89488.99,89574.2,88878.39,89110.55,3688,1800,0
2025-12-14 15:00:00,89114.69,89184.1,88867.43,89020.85,2911,1800,0
2025-12-14 16:00:00,89025.31,89410.73,88499.74,88842.96,3700,1800,0
2025-12-14 17:00:00,88842.64,89043.2,88597.17,88816.04,3715,1800,0
2025-12-14 18:00:00,88812.59,89076.82,88714.04,89002.12,2648,1800,0
2025-12-14 19:00:00,89000.67,89005.74,88495.09,88645.46,2606,1800,0
2025-12-14 20:00:00,88644.82,88834.87,88354.81,88566.63,3112,1800,0
2025-12-14 21:00:00,88561.95,88722.26,88347.68,88452.01,2320,1800,0
2025-12-14 22:00:00,88455.0,88623.21,87991.77,88404.87,3914,1800,0
2025-12-14 23:00:00,88404.01,88620.59,87561.12,88173.19,6212,1800,0
2025-12-15 00:00:00,88165.21,88701.63,88059.14,88451.82,5013,1800,0
2025-12-15 01:00:00,88460.17,89342.68,88412.59,89240.91,5020,1800,0
2025-12-15 02:00:00,89242.32,90021.61,89230.77,89318.83,4929,1800,0
2025-12-15 03:00:00,89319.77,89550.92,89228.97,89287.85,2761,1800,0
2025-12-15 04:00:00,89289.77,89801.75,89273.27,89671.95,2737,1800,0
2025-12-15 05:00:00,89672.66,89760.8,89488.55,89615.18,1956,1800,0
2025-12-15 06:00:00,89619.12,89923.9,89469.54,89747.65,2048,1800,0
2025-12-15 07:00:00,89752.95,89839.23,89517.49,89743.18,2355,1800,0
2025-12-15 08:00:00,89746.65,89904.74,89643.64,89769.88,2011,1800,0
2025-12-15 09:00:00,89770.22,89990.6,89770.22,89862.78,2107,1800,0
2025-12-15 10:00:00,89861.53,89990.45,89692.8,89869.44,2475,1800,0
2025-12-15 11:00:00,89868.86,89909.71,89572.13,89652.47,1625,1800,0
2025-12-15 12:00:00,89652.33,89770.31,89421.53,89695.78,2267,1800,0
2025-12-15 13:00:00,89698.24,89747.4,89264.43,89423.02,2594,1800,0
2025-12-15 14:00:00,89423.08,89879.55,87832.85,88033.87,10319,1800,0
2025-12-15 15:00:00,88029.55,88184.62,86600.43,87031.77,18181,1800,0
2025-12-15 16:00:00,87034.56,87217.04,86015.78,86368.66,11015,1800,0
2025-12-15 17:00:00,86367.82,86488.37,85569.34,85753.52,8011,1800,0
2025-12-15 18:00:00,85750.8,86277.85,85096.49,86170.97,8079,1800,0
2025-12-15 19:00:00,86168.92,86552.47,85847.17,86133.83,7431,1800,0
2025-12-15 20:00:00,86132.14,86183.39,85592.52,85760.25,6206,1800,0
2025-12-15 21:00:00,85765.52,86291.55,85494.3,86203.34,3757,1800,0
2025-12-15 22:00:00,86207.29,86246.98,85795.02,86244.7,2438,1800,0
2025-12-15 23:00:00,86245.93,86451.95,86085.86,86406.54,2761,1800,0
2025-12-16 00:00:00,86416.47,86504.04,85820.54,85848.12,3098,1800,0
2025-12-16 01:00:00,85847.79,86152.51,85645.42,85869.64,4274,1800,0
2025-12-16 02:00:00,85869.17,86207.48,85780.07,85910.72,3459,1800,0
2025-12-16 03:00:00,85914.45,85995.15,85356.42,85852.01,3676,1800,0
2025-12-16 04:00:00,85851.07,85906.45,85245.07,85820.64,3277,1800,0
2025-12-16 05:00:00,85810.34,86197.3,85771.98,86005.01,2730,1800,0
2025-12-16 06:00:00,86009.61,86597.48,86009.61,86481.38,1962,1800,0
2025-12-16 07:00:00,86481.52,86602.51,85830.06,85995.47,3226,1800,0
2025-12-16 08:00:00,85996.45,86368.63,85894.15,86259.17,2720,1800,0
2025-12-16 09:00:00,86255.69,86408.49,86164.87,86323.32,2181,1800,0
2025-12-16 10:00:00,86325.48,87313.98,86243.37,86948.63,4611,1800,0
2025-12-16 11:00:00,86954.12,87317.47,86789.05,87237.77,3210,1800,0
2025-12-16 12:00:00,87235.43,87474.95,87042.71,87186.56,3139,1800,0
2025-12-16 13:00:00,87184.51,87790.54,86391.51,86425.91,9916,1800,0
2025-12-16 14:00:00,86422.83,87750.67,86067.61,87276.51,14160,1800,0
2025-12-16 15:00:00,87265.67,88145.47,86819.11,87953.8,11863,1800,0
2025-12-16 16:00:00,87950.68,88035.66,87360.76,87561.47,8258,1800,0
2025-12-16 17:00:00,87557.79,87829.64,87066.07,87106.44,5125,1800,0
2025-12-16 18:00:00,87112.8,88002.48,87034.13,87766.43,4802,1800,0
2025-12-16 19:00:00,87770.05,87778.05,87262.19,87555.68,4119,1800,0
2025-12-16 20:00:00,87555.49,87824.74,87313.3,87547.67,3897,1800,0
2025-12-16 21:00:00,87547.98,87894.12,87475.87,87740.3,2045,1800,0
2025-12-16 22:00:00,87739.83,87922.68,87614.81,87778.47,1837,1800,0
2025-12-16 23:00:00,87787.8,87855.33,87574.99,87842.12,2129,1800,0
2025-12-17 00:00:00,87838.75,87838.75,87387.42,87509.58,2627,1800,0
2025-12-17 01:00:00,87507.84,87935.48,87449.81,87530.25,2674,1800,0
2025-12-17 02:00:00,87533.07,87574.59,87163.98,87459.76,2891,1800,0
2025-12-17 03:00:00,87461.48,87592.73,87116.27,87190.11,1996,1800,0
2025-12-17 04:00:00,87191.7,87366.61,86685.89,86728.34,2714,1800,0
2025-12-17 05:00:00,86734.0,86743.02,86180.92,86604.36,4155,1800,0
2025-12-17 06:00:00,86604.16,86978.78,86556.72,86747.29,2905,1800,0
2025-12-17 07:00:00,86747.4,87142.63,86556.18,87015.38,3105,1800,0
2025-12-17 08:00:00,87016.34,87021.41,86281.81,86369.6,2951,1800,0
2025-12-17 09:00:00,86369.48,86570.35,86216.36,86391.14,2560,1800,0
2025-12-17 10:00:00,86388.42,86813.82,86195.55,86588.73,3180,1800,0
2025-12-17 11:00:00,86587.98,87106.36,86520.62,86956.06,2465,1800,0
2025-12-17 12:00:00,86957.95,87189.56,86783.24,86990.68,3113,1800,0
2025-12-17 13:00:00,86985.68,87829.38,86770.33,87596.79,5302,1800,0
2025-12-17 14:00:00,87600.05,89666.13,87131.89,89637.2,14140,1800,0
2025-12-17 15:00:00,89632.09,90360.87,87103.93,87214.89,23776,1800,0
2025-12-17 16:00:00,87203.78,87738.38,86129.28,86944.3,17770,1800,0
2025-12-17 17:00:00,86940.86,87088.68,86219.57,86387.21,7903,1800,0
2025-12-17 18:00:00,86385.52,86813.87,85603.22,85787.12,7720,1800,0
2025-12-17 19:00:00,85788.17,86147.23,85265.35,85982.68,8266,1800,0
2025-12-17 20:00:00,85982.57,86211.5,85621.95,85855.83,5612,1800,0
2025-12-17 21:00:00,85853.9,86020.24,85660.7,85943.38,2812,1800,0
2025-12-17 22:00:00,85947.06,86408.36,85851.14,86313.71,2512,1800,0
2025-12-17 23:00:00,86313.54,86313.54,85905.15,86199.4,2189,1800,0
2025-12-18 00:00:00,86199.49,86284.23,86007.87,86182.5,2330,1800,0
2025-12-18 01:00:00,86182.63,86205.54,85817.86,86088.42,3470,1800,0
2025-12-18 02:00:00,86090.68,86846.94,85974.77,86646.48,4577,1800,0
2025-12-18 03:00:00,86641.95,86657.06,86218.27,86573.75,2851,1800,0
2025-12-18 04:00:00,86578.04,86859.28,86550.32,86726.63,2108,1800,0
2025-12-18 05:00:00,86718.42,86731.29,86329.74,86401.66,2266,1800,0
2025-12-18 06:00:00,86399.16,86625.52,86363.71,86609.14,1986,1800,0
2025-12-18 07:00:00,86600.49,86828.99,86547.07,86782.99,2168,1800,0
2025-12-18 08:00:00,86781.82,87095.14,86636.85,86930.75,3032,1800,0
2025-12-18 09:00:00,86929.17,87360.35,86750.8,87231.24,2964,1800,0
2025-12-18 10:00:00,87230.0,87415.47,87162.59,87310.91,2263,1800,0
2025-12-18 11:00:00,87307.41,87319.25,87012.43,87235.3,2175,1800,0
2025-12-18 12:00:00,87253.89,87405.66,87066.56,87214.94,2618,1800,0
2025-12-18 13:00:00,87215.05,89170.96,87210.7,88796.49,12848,1800,0
2025-12-18 14:00:00,88793.19,89437.49,87675.02,88310.85,17019,1800,0
2025-12-18 15:00:00,88302.05,89309.22,87918.34,88456.97,11181,1800,0
2025-12-18 16:00:00,88456.78,88482.52,87773.16,87945.54,7215,1800,0
2025-12-18 17:00:00,87950.76,87981.13,85407.64,86430.8,17898,1800,0
2025-12-18 18:00:00,86431.77,86838.49,85654.81,85931.35,7729,1800,0
2025-12-18 19:00:00,85928.36,85979.32,84425.64,84428.57,12378,1800,0
2025-12-18 20:00:00,84429.96,85228.67,84393.35,84531.3,9434,1800,0
2025-12-18 21:00:00,84523.57,85798.09,84505.57,85578.82,6217,1800,0
2025-12-18 22:00:00,85581.79,85714.66,85225.41,85531.41,3219,1800,0
2025-12-18 23:00:00,85531.6,85578.52,85259.08,85442.47,2752,1800,0
2025-12-19 00:00:00,85442.62,85551.45,85234.69,85547.67,2643,1800,0
2025-12-19 01:00:00,85547.67,85547.67,85048.98,85265.92,3104,1800,0
2025-12-19 02:00:00,85264.52,85898.96,85067.07,85589.89,3935,1800,0
2025-12-19 03:00:00,85587.48,87523.2,85546.4,86841.69,11914,1800,0
2025-12-19 04:00:00,86838.88,87322.27,86771.95,87045.61,4619,1800,0
2025-12-19 05:00:00,87050.63,87181.17,86611.27,87077.73,3396,1800,0
2025-12-19 06:00:00,87075.57,87432.68,86846.63,87431.49,2935,1800,0
2025-12-19 07:00:00,87428.12,88335.84,87409.4,87893.92,6466,1800,0
2025-12-19 08:00:00,87894.05,88160.45,87667.68,88042.71,4132,1800,0
2025-12-19 09:00:00,88036.04,88115.95,87841.61,88044.24,3016,1800,0
2025-12-19 10:00:00,88042.17,88313.09,87841.21,88223.09,2998,1800,0
2025-12-19 11:00:00,88219.39,88329.16,88080.83,88155.35,2824,1800,0
2025-12-19 12:00:00,88156.1,88221.57,87786.21,87820.94,3871,1800,0
2025-12-19 13:00:00,87820.78,88166.68,87773.5,87935.26,3198,1800,0
2025-12-19 14:00:00,87948.75,88524.27,87449.17,88115.56,10379,1800,0
2025-12-19 15:00:00,88112.02,89358.98,87635.29,87906.21,13604,1800,0
2025-12-19 16:00:00,87903.91,88843.73,87810.38,87929.47,7460,1800,0
2025-12-19 17:00:00,87929.33,88294.99,86811.05,86886.59,8471,1800,0
2025-12-19 18:00:00,86887.01,87408.87,86773.98,87102.77,4806,1800,0
2025-12-19 19:00:00,87102.64,88070.09,87071.87,87781.53,4799,1800,0
2025-12-19 20:00:00,87771.22,88363.5,87534.67,88041.18,5259,1800,0
2025-12-19 21:00:00,88031.45,88045.09,87728.95,87789.6,2373,1800,0
2025-12-19 22:00:00,87790.69,88376.61,87787.18,88289.35,2799,1800,0
2025-12-19 23:00:00,88279.66,88307.16,88077.35,88091.54,1687,1800,0
2025-12-20 00:00:00,88092.02,88138.72,87909.76,87964.44,2039,1800,0
2025-12-20 01:00:00,87963.84,88127.35,87956.87,88033.32,1356,1800,0
2025-12-20 02:00:00,88036.29,88270.6,87943.02,88158.41,1528,1800,0
2025-12-20 03:00:00,88158.31,88296.48,88120.31,88165.98,1340,1800,0
2025-12-20 04:00:00,88167.37,88293.97,88072.25,88248.9,1435,1800,0
2025-12-20 05:00:00,88256.91,88546.62,88220.14,88253.77,1765,1800,0
2025-12-20 06:00:00,88253.67,88401.93,88234.44,88266.03,1243,1800,0
2025-12-20 07:00:00,88265.0,88300.74,88142.17,88228.34,1383,1800,0
2025-12-20 08:00:00,88228.45,88388.66,88212.89,88212.89,1643,1800,0
2025-12-20 09:00:00,88210.6,88303.87,88176.56,88187.09,1437,1800,0
2025-12-20 10:00:00,88187.0,88240.25,88079.33,88119.0,1560,1800,0
2025-12-20 11:00:00,88118.9,88266.36,88049.08,88234.37,1564,1800,0
2025-12-20 12:00:00,88233.73,88310.41,88137.97,88194.73,1260,1800,0
2025-12-20 13:00:00,88195.5,88299.2,87753.01,88215.78,2677,1800,0
2025-12-20 14:00:00,88215.41,88241.02,87957.81,88210.25,1943,1800,0
2025-12-20 15:00:00,88209.53,88227.7,87956.77,88132.74,1581,1800,0
2025-12-20 16:00:00,88133.92,88198.12,88081.76,88109.09,1284,1800,0
2025-12-20 17:00:00,88109.33,88214.03,88051.13,88153.77,1302,1800,0
2025-12-20 18:00:00,88152.29,88383.82,88103.43,88271.21,1071,1800,0
2025-12-20 19:00:00,88273.21,88291.74,88158.47,88187.37,1255,1800,0
2025-12-20 20:00:00,88184.78,88291.08,88168.31,88233.11,1079,1800,0
2025-12-20 21:00:00,88233.02,88423.77,88137.2,88185.12,1428,1800,0
2025-12-20 22:00:00,88185.0,88304.77,88111.42,88243.36,1528,1800,0
2025-12-20 23:00:00,88243.87,88381.02,88207.26,88316.14,1463,1800,0
2025-12-21 00:00:00,88316.33,88398.24,88258.09,88341.95,1308,1800,0
2025-12-21 01:00:00,88340.7,88341.06,87961.73,87988.17,1561,1800,0
2025-12-21 02:00:00,87996.14,88116.72,87823.76,87924.54,2038,1800,0
2025-12-21 03:00:00,87924.45,88130.81,87907.41,88040.83,1421,1800,0
2025-12-21 04:00:00,88042.43,88117.24,88006.42,88047.42,1136,1800,0
2025-12-21 05:00:00,88047.44,88127.61,88019.53,88101.1,1247,1800,0
2025-12-21 06:00:00,88099.49,88182.59,88036.75,88063.28,1277,1800,0
2025-12-21 07:00:00,88064.0,88148.05,88014.96,88140.54,1157,1800,0
2025-12-21 08:00:00,88140.44,88723.33,88098.69,88494.09,2554,1800,0
2025-12-21 09:00:00,88493.99,89047.97,88456.69,88866.55,3549,1800,0
2025-12-21 10:00:00,88868.78,88936.18,88536.76,88628.95,2756,1800,0
2025-12-21 11:00:00,88636.05,88719.7,88538.14,88567.23,1566,1800,0
2025-12-21 12:00:00,88566.75,88887.78,88419.1,88584.57,2723,1800,0
2025-12-21 13:00:00,88600.76,88668.39,87547.34,87638.4,7357,1800,0
2025-12-21 14:00:00,87635.86,88133.11,87582.9,88023.09,4037,1800,0
2025-12-21 15:00:00,88031.77,88241.15,87768.86,88042.2,2770,1800,0
2025-12-21 16:00:00,88036.38,88344.9,87947.69,88313.79,2380,1800,0
2025-12-21 17:00:00,88314.75,88463.89,88233.44,88289.02,2026,1800,0
2025-12-21 18:00:00,88286.33,88432.25,87908.76,88411.12,2343,1800,0
2025-12-21 19:00:00,88414.4,88597.59,88173.77,88455.45,2035,1800,0
2025-12-21 20:00:00,88455.36,88482.47,88193.63,88215.49,1490,1800,0
2025-12-21 21:00:00,88215.54,88352.28,88060.35,88134.91,1732,1800,0
2025-12-21 22:00:00,88135.43,88472.93,88083.91,88449.73,1937,1800,0
2025-12-21 23:00:00,88451.05,88793.58,88333.4,88631.2,3226,1800,0
2025-12-22 00:00:00,88638.55,89596.63,88573.08,88590.22,7848,1800,0
2025-12-22 01:00:00,88581.17,89262.04,88479.46,88591.72,4659,1800,0
2025-12-22 02:00:00,88596.09,88636.76,87861.23,88440.16,5615,1800,0
2025-12-22 03:00:00,88440.07,88824.79,88240.15,88734.91,3477,1800,0
2025-12-22 04:00:00,88736.65,89000.96,88670.13,88869.77,2965,1800,0
2025-12-22 05:00:00,88870.71,88976.83,88718.44,88803.56,2381,1800,0
2025-12-22 06:00:00,88794.87,88986.72,88689.13,88880.74,2302,1800,0
2025-12-22 07:00:00,88880.74,89180.54,88844.9,89127.31,2301,1800,0
2025-12-22 08:00:00,89125.74,89876.97,89050.85,89308.17,5190,1800,0
2025-12-22 09:00:00,89308.04,89796.69,89253.56,89779.37,3040,1800,0
2025-12-22 10:00:00,89772.61,89837.43,89558.22,89738.3,2686,1800,0
2025-12-22 11:00:00,89738.4,90086.6,89608.29,89899.24,3420,1800,0
2025-12-22 12:00:00,89900.2,90573.04,89811.66,90172.34,4794,1800,0
2025-12-22 13:00:00,90165.87,90290.94,89683.79,89881.45,3898,1800,0
2025-12-22 14:00:00,89884.11,90269.74,89401.02,90100.5,9135,1800,0
2025-12-22 15:00:00,90099.03,90438.27,89129.42,89701.25,10415,1800,0
2025-12-22 16:00:00,89704.18,90097.19,89469.43,89510.22,5072,1800,0
2025-12-22 17:00:00,89509.42,89551.58,89040.64,89266.1,4251,1800,0
2025-12-22 18:00:00,89266.25,89487.13,89096.85,89101.04,3221,1800,0
2025-12-22 19:00:00,89098.88,89109.06,87906.49,88007.02,5786,1800,0
2025-12-22 20:00:00,88005.52,88442.27,87858.85,88305.79,4996,1800,0
2025-12-22 21:00:00,88300.78,88575.79,88179.36,88232.96,2296,1800,0
2025-12-22 22:00:00,88230.16,88799.4,88086.48,88599.59,2427,1800,0
2025-12-22 23:00:00,88600.37,88647.34,88366.72,88559.98,2123,1800,0
2025-12-23 00:00:00,88563.4,88889.07,88435.06,88714.2,2545,1800,0
2025-12-23 01:00:00,88715.21,88837.39,88362.1,88453.58,2470,1800,0
2025-12-23 02:00:00,88454.22,88700.85,88050.62,88148.93,3451,1800,0
2025-12-23 03:00:00,88149.73,88305.27,87720.9,88122.38,3669,1800,0
2025-12-23 04:00:00,88108.89,88321.08,87861.03,87870.02,2334,1800,0
2025-12-23 05:00:00,87865.06,87963.17,87532.59,87699.23,3205,1800,0
2025-12-23 06:00:00,87698.73,87726.96,86959.91,87340.13,5184,1800,0
2025-12-23 07:00:00,87340.53,87634.3,87302.52,87507.64,2582,1800,0
2025-12-23 08:00:00,87508.03,87640.01,87358.25,87404.86,2138,1800,0
2025-12-23 09:00:00,87393.82,87574.55,87223.92,87469.2,2233,1800,0
2025-12-23 10:00:00,87476.3,87613.47,87438.51,87548.32,1550,1800,0
2025-12-23 11:00:00,87550.81,87831.79,87496.6,87802.12,2117,1800,0
2025-12-23 12:00:00,87802.55,87908.99,87531.4,87727.16,2405,1800,0
2025-12-23 13:00:00,87722.2,87848.48,87360.55,87563.3,3818,1800,0
2025-12-23 14:00:00,87567.57,87791.21,86527.87,86825.98,8110,1800,0
2025-12-23 15:00:00,86825.85,87510.28,86648.64,87389.27,6662,1800,0
2025-12-23 16:00:00,87387.32,88141.59,87270.21,87948.22,6486,1800,0
2025-12-23 17:00:00,87948.63,88240.49,87112.67,87123.9,4950,1800,0
2025-12-23 18:00:00,87124.0,88124.33,87101.56,87914.18,4368,1800,0
2025-12-23 19:00:00,87917.12,87992.99,87576.42,87691.74,2847,1800,0
2025-12-23 20:00:00,87688.97,88319.71,87462.44,87621.85,3919,1800,0
2025-12-23 21:00:00,87624.97,87801.64,87472.82,87671.56,2416,1800,0
2025-12-23 22:00:00,87669.34,87728.83,87184.04,87356.18,2584,1800,0
2025-12-23 23:00:00,87360.14,87468.89,87117.5,87437.03,2535,1800,0
2025-12-24 00:00:00,87437.78,87626.9,87194.26,87591.35,2308,1800,0
2025-12-24 01:00:00,87592.86,87779.97,87437.0,87567.36,2640,1800,0
2025-12-24 02:00:00,87568.3,87606.54,86865.14,87068.63,3398,1800,0
2025-12-24 03:00:00,87069.19,87337.03,86790.56,87282.16,2708,1800,0
2025-12-24 04:00:00,87282.05,87402.47,87020.47,87090.06,1916,1800,0
2025-12-24 05:00:00,87091.28,87196.93,86716.88,86887.6,2253,1800,0
2025-12-24 06:00:00,86895.01,87006.68,86717.89,86950.97,1892,1800,0
2025-12-24 07:00:00,86952.13,87123.11,86835.17,86848.46,1667,1800,0
2025-12-24 08:00:00,86848.91,87009.56,86687.13,86726.79,2012,1800,0
2025-12-24 09:00:00,86726.72,86843.55,86654.9,86739.13,1730,1800,0
2025-12-24 10:00:00,86735.89,87145.1,86730.34,87034.05,1761,1800,0
2025-12-24 11:00:00,87033.95,87295.28,87030.43,87143.65,1752,1800,0
2025-12-24 12:00:00,87145.87,87436.07,87064.33,87371.5,1799,1800,0
2025-12-24 13:00:00,87365.82,87393.11,86988.02,87229.1,1995,1800,0
2025-12-24 14:00:00,87229.38,87400.66,86351.14,86937.27,6338,1800,0
2025-12-24 15:00:00,86924.48,87166.13,86509.54,86975.33,5886,1800,0
2025-12-24 16:00:00,86970.2,87625.19,86841.86,87216.58,4994,1800,0
2025-12-24 17:00:00,87224.3,87520.19,87181.41,87245.52,3283,1800,0
2025-12-24 18:00:00,87251.61,87445.13,87154.76,87402.02,2151,1800,0
2025-12-24 19:00:00,87401.76,87517.97,87264.31,87492.92,1487,1800,0
2025-12-24 20:00:00,87492.29,87619.88,87456.92,87483.26,1339,1800,0
2025-12-24 21:00:00,87484.02,87727.72,87484.02,87626.22,1248,1800,0
2025-12-24 22:00:00,87626.33,88002.62,87618.27,87933.96,1867,1800,0
2025-12-24 23:00:00,87934.26,87962.84,87520.77,87610.26,2168,1800,0
2025-12-25 00:00:00,87610.33,87683.29,87437.17,87501.49,2137,1800,0
2025-12-25 01:00:00,87503.87,87689.56,87496.5,87646.76,1637,1800,0
2025-12-25 02:00:00,87646.65,87902.37,87500.19,87817.76,1702,1800,0
2025-12-25 03:00:00,87829.21,87867.06,87710.58,87781.8,1441,1800,0
2025-12-25 04:00:00,87782.6,87785.85,87673.68,87721.97,1322,1800,0
2025-12-25 05:00:00,87719.4,87730.17,87583.96,87687.35,1308,1800,0
2025-12-25 06:00:00,87691.22,87793.07,87617.48,87768.24,1124,1800,0
2025-12-25 07:00:00,87770.5,87809.35,87689.56,87775.38,1129,1800,0
2025-12-25 08:00:00,87774.76,87835.72,87288.96,87515.96,2551,1800,0
2025-12-25 09:00:00,87527.44,87537.69,87379.12,87459.15,1494,1800,0
2025-12-25 10:00:00,87462.4,87471.52,87189.5,87349.9,1836,1800,0
2025-12-25 11:00:00,87350.2,87527.87,87340.06,87448.41,1480,1800,0
2025-12-25 12:00:00,87454.85,87534.83,87412.99,87499.41,1422,1800,0
2025-12-25 13:00:00,87497.98,87622.51,87341.03,87566.69,1759,1800,0
2025-12-25 14:00:00,87566.57,87713.93,87486.21,87660.07,1789,1800,0
2025-12-25 15:00:00,87663.31,88549.11,87651.41,88313.41,4711,1800,0
2025-12-25 16:00:00,88315.24,88422.83,87918.97,88019.05,2840,1800,0
2025-12-25 17:00:00,88018.7,88147.81,87923.44,88070.17,2019,1800,0
2025-12-25 18:00:00,88070.16,88260.7,88065.23,88171.2,1755,1800,0
2025-12-25 19:00:00,88173.72,88195.69,88000.15,88091.31,1367,1800,0
2025-12-25 20:00:00,88083.85,88114.86,87570.5,87820.68,2073,1800,0
2025-12-25 21:00:00,87828.72,87925.49,87746.84,87846.84,1424,1800,0
2025-12-25 22:00:00,87846.88,87867.4,87236.85,87584.59,2754,1800,0
2025-12-25 23:00:00,87585.08,87713.58,86891.51,87166.93,4397,1800,0
2025-12-26 00:00:00,87164.76,87269.02,86816.02,87063.83,3465,1800,0
2025-12-26 01:00:00,87062.61,87451.94,87058.96,87358.68,2462,1800,0
2025-12-26 02:00:00,87358.64,89381.04,87355.17,89110.18,9847,1800,0
2025-12-26 03:00:00,89106.54,89194.99,88619.02,88761.7,4098,1800,0
2025-12-26 04:00:00,88760.76,89060.05,88429.7,88877.7,2886,1800,0
2025-12-26 05:00:00,88886.28,88972.8,88738.11,88921.88,2144,1800,0
2025-12-26 06:00:00,88922.37,89163.48,88921.98,89059.43,2217,1800,0
2025-12-26 07:00:00,89060.42,89510.53,88263.25,88395.24,3612,1800,0
2025-12-26 08:00:00,88395.69,88827.22,88344.47,88659.77,3546,1800,0
2025-12-26 09:00:00,88661.16,88860.72,88569.13,88760.8,2052,1800,0
2025-12-26 10:00:00,88750.55,88824.0,88606.1,88696.17,1941,1800,0
2025-12-26 11:00:00,88696.56,88699.84,88457.12,88475.49,1758,1800,0
2025-12-26 12:00:00,88473.98,88705.3,88473.98,88612.99,1896,1800,0
2025-12-26 13:00:00,88613.45,89003.17,88545.01,88933.15,2302,1800,0
2025-12-26 14:00:00,88929.85,89001.02,87273.99,87318.19,8030,1800,0
2025-12-26 15:00:00,87318.48,87320.9,86582.54,87066.5,10606,1800,0
2025-12-26 16:00:00,87069.51,87318.85,86757.13,86789.72,4768,1800,0
2025-12-26 17:00:00,86789.62,87385.36,86724.33,87248.14,3761,1800,0
2025-12-26 18:00:00,87248.54,87301.65,87049.63,87196.62,2582,1800,0
2025-12-26 19:00:00,87196.49,87516.16,87154.51,87423.8,1988,1800,0
2025-12-26 20:00:00,87423.94,87719.73,87307.97,87518.41,2393,1800,0
2025-12-26 21:00:00,87516.41,87632.14,87370.82,87394.25,1706,1800,0
2025-12-26 22:00:00,87393.25,87518.83,87231.29,87474.98,1600,1800,0
2025-12-26 23:00:00,87471.41,87483.87,87257.27,87286.73,1595,1800,0
2025-12-27 00:00:00,87283.45,87343.06,87156.74,87322.62,1552,1800,0
2025-12-27 01:00:00,87319.92,87424.59,87251.01,87407.12,1328,1800,0
2025-12-27 02:00:00,87407.2,87439.7,87317.7,87385.51,1132,1800,0
2025-12-27 03:00:00,87383.82,87466.8,87307.21,87446.52,1231,1800,0
2025-12-27 04:00:00,87447.99,87462.83,87392.63,87413.02,956,1800,0
2025-12-27 05:00:00,87413.32,87451.42,87377.87,87439.17,887,1800,0
2025-12-27 06:00:00,87439.08,87499.08,87343.25,87401.97,1112,1800,0
2025-12-27 07:00:00,87399.14,87648.25,87399.14,87470.14,1403,1800,0
2025-12-27 08:00:00,87477.49,87609.31,87473.86,87527.92,1212,1800,0
2025-12-27 09:00:00,87519.2,87614.18,87482.94,87557.11,1237,1800,0
2025-12-27 10:00:00,87560.49,87578.8,87304.21,87443.84,1407,1800,0
2025-12-27 11:00:00,87449.73,87493.91,87383.59,87423.41,1273,1800,0
2025-12-27 12:00:00,87425.8,87466.14,87360.32,87414.8,1072,1800,0
2025-12-27 13:00:00,87414.67,87431.55,87245.55,87395.03,1341,1800,0
2025-12-27 14:00:00,87395.13,87498.87,87335.76,87479.79,1215,1800,0
2025-12-27 15:00:00,87479.22,87539.8,87406.32,87503.88,1192,1800,0
